date,product_id,transaction_type,quantity,ending_inventory,order_id,unit_cost,transaction_value
2024-02-08,CLO-002,consumption,-296.0,9593.0,,18.0,5328.0
2024-02-08,CLO-003,consumption,-280.0,4894.0,,30.0,8400.0
2024-02-08,ELE-001,consumption,-349.0,9110.0,,180.0,62820.0
2024-02-08,ELE-002,consumption,-340.0,9881.0,,480.0,163200.0
2024-02-08,ELE-003,consumption,-359.0,2587.0,,30.0,10770.0
2024-02-08,FOO-001,consumption,-366.0,10584.0,,3.0,1098.0
2024-02-08,FOO-002,consumption,-253.0,4653.0,,1.2,303.59999999999997
2024-02-08,FOO-003,consumption,-269.0,4943.0,,4.8,1291.2
2024-02-08,HOM-001,consumption,-310.0,10018.0,,12.0,3720.0
2024-02-08,HOM-002,consumption,-383.0,12590.0,,18.0,6894.0
2024-02-08,HOM-003,consumption,-328.0,2932.0,,60.0,19680.0
2024-02-08,TOY-001,consumption,-328.0,10361.0,,9.0,2952.0
2024-02-08,TOY-002,consumption,-325.0,11282.0,,6.0,1950.0
2024-02-08,TOY-003,consumption,-337.0,3928.0,,12.0,4044.0
2024-02-09,ELE-003,receiving,8648.0,11235.0,ORD-ELE-003-20240202,30.0,259440.0
2024-02-09,CLO-001,consumption,-374.0,3035.0,,6.0,2244.0
2024-02-09,CLO-002,consumption,-299.0,9294.0,,18.0,5382.0
2024-02-09,CLO-003,consumption,-278.0,4616.0,,30.0,8340.0
2024-02-09,ELE-001,consumption,-351.0,8759.0,,180.0,63180.0
2024-02-09,ELE-002,consumption,-359.0,9522.0,,480.0,172320.0
2024-02-09,ELE-003,consumption,-360.0,10875.0,,30.0,10800.0
2024-02-09,FOO-001,consumption,-362.0,10222.0,,3.0,1086.0
2024-02-09,FOO-002,consumption,-250.0,4403.0,,1.2,300.0
2024-02-09,FOO-003,consumption,-270.0,4673.0,,4.8,1296.0
2024-02-09,HOM-001,consumption,-333.0,9685.0,,12.0,3996.0
2024-02-09,HOM-002,consumption,-369.0,12221.0,,18.0,6642.0
2024-02-09,HOM-003,consumption,-340.0,2592.0,,60.0,20400.0
2024-02-09,TOY-001,consumption,-296.0,10065.0,,9.0,2664.0
2024-02-09,TOY-002,consumption,-337.0,10945.0,,6.0,2022.0
2024-02-09,TOY-003,consumption,-354.0,3574.0,,12.0,4248.0
2024-02-10,HOM-003,receiving,10325.0,12917.0,ORD-HOM-003-20240120,60.0,619500.0
2024-02-10,TOY-003,receiving,10416.0,13990.0,ORD-TOY-003-20240120,12.0,124992.0
2024-02-10,CLO-001,receiving,9981.0,13016.0,ORD-CLO-001-20240203,6.0,59886.0
2024-02-10,CLO-001,consumption,-435.0,12581.0,,6.0,2610.0
2024-02-10,CLO-002,consumption,-361.0,8933.0,,18.0,6498.0
2024-02-10,CLO-003,consumption,-349.0,4267.0,,30.0,10470.0
2024-02-10,ELE-001,consumption,-405.0,8354.0,,180.0,72900.0
2024-02-10,ELE-001,order,9466.0,8354.0,ORD-ELE-001-20240210,180.0,1703880.0
2024-02-10,ELE-002,consumption,-427.0,9095.0,,480.0,204960.0
2024-02-10,ELE-003,consumption,-435.0,10440.0,,30.0,13050.0
2024-02-10,FOO-001,consumption,-416.0,9806.0,,3.0,1248.0
2024-02-10,FOO-002,consumption,-301.0,4102.0,,1.2,361.2
2024-02-10,FOO-003,consumption,-330.0,4343.0,,4.8,1584.0
2024-02-10,HOM-001,consumption,-374.0,9311.0,,12.0,4488.0
2024-02-10,HOM-002,consumption,-449.0,11772.0,,18.0,8082.0
2024-02-10,HOM-003,consumption,-382.0,12535.0,,60.0,22920.0
2024-02-10,TOY-001,consumption,-376.0,9689.0,,9.0,3384.0
2024-02-10,TOY-002,consumption,-407.0,10538.0,,6.0,2442.0
2024-02-10,TOY-003,consumption,-428.0,13562.0,,12.0,5136.0
2024-02-11,CLO-001,consumption,-452.0,12129.0,,6.0,2712.0
2024-02-11,CLO-002,consumption,-377.0,8556.0,,18.0,6786.0
2024-02-11,CLO-003,consumption,-338.0,3929.0,,30.0,10140.0
2024-02-11,ELE-001,consumption,-394.0,7960.0,,180.0,70920.0
2024-02-11,ELE-002,consumption,-400.0,8695.0,,480.0,192000.0
2024-02-11,ELE-003,consumption,-425.0,10015.0,,30.0,12750.0
2024-02-11,FOO-001,consumption,-408.0,9398.0,,3.0,1224.0
2024-02-11,FOO-002,consumption,-305.0,3797.0,,1.2,366.0
2024-02-11,FOO-003,consumption,-319.0,4024.0,,4.8,1531.2
2024-02-11,HOM-001,consumption,-398.0,8913.0,,12.0,4776.0
2024-02-11,HOM-002,consumption,-448.0,11324.0,,18.0,8064.0
2024-02-11,HOM-003,consumption,-411.0,12124.0,,60.0,24660.0
2024-02-11,TOY-001,consumption,-374.0,9315.0,,9.0,3366.0
2024-02-11,TOY-002,consumption,-386.0,10152.0,,6.0,2316.0
2024-02-11,TOY-003,consumption,-396.0,13166.0,,12.0,4752.0
2024-02-12,CLO-001,consumption,-355.0,11774.0,,6.0,2130.0
2024-02-12,CLO-002,consumption,-277.0,8279.0,,18.0,4986.0
2024-02-12,CLO-003,consumption,-284.0,3645.0,,30.0,8520.0
2024-02-12,ELE-001,consumption,-343.0,7617.0,,180.0,61740.0
2024-02-12,ELE-002,consumption,-327.0,8368.0,,480.0,156960.0
2024-02-12,ELE-003,consumption,-343.0,9672.0,,30.0,10290.0
2024-02-12,FOO-001,consumption,-350.0,9048.0,,3.0,1050.0
2024-02-12,FOO-002,consumption,-260.0,3537.0,,1.2,312.0
2024-02-12,FOO-003,consumption,-254.0,3770.0,,4.8,1219.2
2024-02-12,HOM-001,consumption,-327.0,8586.0,,12.0,3924.0
2024-02-12,HOM-002,consumption,-387.0,10937.0,,18.0,6966.0
2024-02-12,HOM-003,consumption,-325.0,11799.0,,60.0,19500.0
2024-02-12,TOY-001,consumption,-298.0,9017.0,,9.0,2682.0
2024-02-12,TOY-002,consumption,-346.0,9806.0,,6.0,2076.0
2024-02-12,TOY-003,consumption,-366.0,12800.0,,12.0,4392.0
2024-02-13,CLO-001,consumption,-384.0,11390.0,,6.0,2304.0
2024-02-13,CLO-002,consumption,-303.0,7976.0,,18.0,5454.0
2024-02-13,CLO-003,consumption,-278.0,3367.0,,30.0,8340.0
2024-02-13,ELE-001,consumption,-349.0,7268.0,,180.0,62820.0
2024-02-13,ELE-002,consumption,-347.0,8021.0,,480.0,166560.0
2024-02-13,ELE-003,consumption,-367.0,9305.0,,30.0,11010.0
2024-02-13,FOO-001,consumption,-358.0,8690.0,,3.0,1074.0
2024-02-13,FOO-002,consumption,-252.0,3285.0,,1.2,302.4
2024-02-13,FOO-003,consumption,-276.0,3494.0,,4.8,1324.8
2024-02-13,HOM-001,consumption,-332.0,8254.0,,12.0,3984.0
2024-02-13,HOM-002,consumption,-396.0,10541.0,,18.0,7128.0
2024-02-13,HOM-003,consumption,-343.0,11456.0,,60.0,20580.0
2024-02-13,TOY-001,consumption,-314.0,8703.0,,9.0,2826.0
2024-02-13,TOY-002,consumption,-323.0,9483.0,,6.0,1938.0
2024-02-13,TOY-003,consumption,-344.0,12456.0,,12.0,4128.0
2024-02-14,CLO-001,consumption,-375.0,11015.0,,6.0,2250.0
2024-02-14,CLO-002,consumption,-287.0,7689.0,,18.0,5166.0
2024-02-14,CLO-003,consumption,-270.0,3097.0,,30.0,8100.0
2024-02-14,ELE-001,consumption,-338.0,6930.0,,180.0,60840.0
2024-02-14,ELE-002,consumption,-330.0,7691.0,,480.0,158400.0
2024-02-14,ELE-003,consumption,-372.0,8933.0,,30.0,11160.0
2024-02-14,FOO-001,consumption,-342.0,8348.0,,3.0,1026.0
2024-02-14,FOO-002,consumption,-254.0,3031.0,,1.2,304.8
2024-02-14,FOO-003,consumption,-263.0,3231.0,,4.8,1262.3999999999999
2024-02-14,HOM-001,consumption,-334.0,7920.0,,12.0,4008.0
2024-02-14,HOM-002,consumption,-386.0,10155.0,,18.0,6948.0
2024-02-14,HOM-003,consumption,-325.0,11131.0,,60.0,19500.0
2024-02-14,TOY-001,consumption,-316.0,8387.0,,9.0,2844.0
2024-02-14,TOY-002,consumption,-347.0,9136.0,,6.0,2082.0
2024-02-14,TOY-003,consumption,-345.0,12111.0,,12.0,4140.0
2024-02-15,CLO-001,consumption,-349.0,10666.0,,6.0,2094.0
2024-02-15,CLO-002,consumption,-283.0,7406.0,,18.0,5094.0
2024-02-15,CLO-003,consumption,-301.0,2796.0,,30.0,9030.0
2024-02-15,ELE-001,consumption,-354.0,6576.0,,180.0,63720.0
2024-02-15,ELE-002,consumption,-356.0,7335.0,,480.0,170880.0
2024-02-15,ELE-003,consumption,-379.0,8554.0,,30.0,11370.0
2024-02-15,FOO-001,consumption,-342.0,8006.0,,3.0,1026.0
2024-02-15,FOO-002,consumption,-254.0,2777.0,,1.2,304.8
2024-02-15,FOO-003,consumption,-271.0,2960.0,,4.8,1300.8
2024-02-15,HOM-001,consumption,-331.0,7589.0,,12.0,3972.0
2024-02-15,HOM-002,consumption,-374.0,9781.0,,18.0,6732.0
2024-02-15,HOM-003,consumption,-322.0,10809.0,,60.0,19320.0
2024-02-15,TOY-001,consumption,-301.0,8086.0,,9.0,2709.0
2024-02-15,TOY-002,consumption,-343.0,8793.0,,6.0,2058.0
2024-02-15,TOY-003,consumption,-362.0,11749.0,,12.0,4344.0
2024-02-16,CLO-001,consumption,-363.0,10303.0,,6.0,2178.0
2024-02-16,CLO-002,consumption,-282.0,7124.0,,18.0,5076.0
2024-02-16,CLO-003,consumption,-279.0,2517.0,,30.0,8370.0
2024-02-16,ELE-001,consumption,-350.0,6226.0,,180.0,63000.0
2024-02-16,ELE-002,consumption,-336.0,6999.0,,480.0,161280.0
2024-02-16,ELE-003,consumption,-343.0,8211.0,,30.0,10290.0
2024-02-16,FOO-001,consumption,-345.0,7661.0,,3.0,1035.0
2024-02-16,FOO-002,consumption,-264.0,2513.0,,1.2,316.8
2024-02-16,FOO-003,consumption,-260.0,2700.0,,4.8,1248.0
2024-02-16,HOM-001,consumption,-324.0,7265.0,,12.0,3888.0
2024-02-16,HOM-002,consumption,-400.0,9381.0,,18.0,7200.0
2024-02-16,HOM-003,consumption,-337.0,10472.0,,60.0,20220.0
2024-02-16,TOY-001,consumption,-307.0,7779.0,,9.0,2763.0
2024-02-16,TOY-002,consumption,-343.0,8450.0,,6.0,2058.0
2024-02-16,TOY-003,consumption,-347.0,11402.0,,12.0,4164.0
2024-02-17,CLO-003,receiving,9265.0,11782.0,ORD-CLO-003-20240127,30.0,277950.0
2024-02-17,FOO-003,receiving,8713.0,11413.0,ORD-FOO-003-20240127,4.8,41822.4
2024-02-17,FOO-002,receiving,7609.0,10122.0,ORD-FOO-002-20240203,1.2,9130.8
2024-02-17,CLO-001,consumption,-451.0,9852.0,,6.0,2706.0
2024-02-17,CLO-002,consumption,-350.0,6774.0,,18.0,6300.0
2024-02-17,CLO-002,order,8626.0,6774.0,ORD-CLO-002-20240217,18.0,155268.0
2024-02-17,CLO-003,consumption,-337.0,11445.0,,30.0,10110.0
2024-02-17,ELE-001,consumption,-403.0,5823.0,,180.0,72540.0
2024-02-17,ELE-002,consumption,-419.0,6580.0,,480.0,201120.0
2024-02-17,ELE-003,consumption,-462.0,7749.0,,30.0,13860.0
2024-02-17,FOO-001,consumption,-437.0,7224.0,,3.0,1311.0
2024-02-17,FOO-002,consumption,-302.0,9820.0,,1.2,362.4
2024-02-17,FOO-003,consumption,-331.0,11082.0,,4.8,1588.8
2024-02-17,HOM-001,consumption,-396.0,6869.0,,12.0,4752.0
2024-02-17,HOM-002,consumption,-479.0,8902.0,,18.0,8622.0
2024-02-17,HOM-002,order,12174.0,8902.0,ORD-HOM-002-20240217,18.0,219132.0
2024-02-17,HOM-003,consumption,-395.0,10077.0,,60.0,23700.0
2024-02-17,HOM-003,order,10068.0,10077.0,ORD-HOM-003-20240217,60.0,604080.0
2024-02-17,TOY-001,consumption,-389.0,7390.0,,9.0,3501.0
2024-02-17,TOY-002,consumption,-415.0,8035.0,,6.0,2490.0
2024-02-17,TOY-002,order,10225.0,8035.0,ORD-TOY-002-20240217,6.0,61350.0
2024-02-17,TOY-003,consumption,-434.0,10968.0,,12.0,5208.0
2024-02-17,TOY-003,order,11166.0,10968.0,ORD-TOY-003-20240217,12.0,133992.0
2024-02-18,CLO-001,consumption,-449.0,9403.0,,6.0,2694.0
2024-02-18,CLO-002,consumption,-330.0,6444.0,,18.0,5940.0
2024-02-18,CLO-003,consumption,-355.0,11090.0,,30.0,10650.0
2024-02-18,ELE-001,consumption,-418.0,5405.0,,180.0,75240.0
2024-02-18,ELE-002,consumption,-430.0,6150.0,,480.0,206400.0
2024-02-18,ELE-003,consumption,-436.0,7313.0,,30.0,13080.0
2024-02-18,FOO-001,consumption,-420.0,6804.0,,3.0,1260.0
2024-02-18,FOO-002,consumption,-314.0,9506.0,,1.2,376.8
2024-02-18,FOO-003,consumption,-318.0,10764.0,,4.8,1526.3999999999999
2024-02-18,HOM-001,consumption,-386.0,6483.0,,12.0,4632.0
2024-02-18,HOM-002,consumption,-456.0,8446.0,,18.0,8208.0
2024-02-18,HOM-003,consumption,-401.0,9676.0,,60.0,24060.0
2024-02-18,TOY-001,consumption,-369.0,7021.0,,9.0,3321.0
2024-02-18,TOY-002,consumption,-379.0,7656.0,,6.0,2274.0
2024-02-18,TOY-003,consumption,-430.0,10538.0,,12.0,5160.0
2024-02-19,CLO-001,consumption,-353.0,9050.0,,6.0,2118.0
2024-02-19,CLO-002,consumption,-292.0,6152.0,,18.0,5256.0
2024-02-19,CLO-003,consumption,-271.0,10819.0,,30.0,8130.0
2024-02-19,ELE-001,consumption,-363.0,5042.0,,180.0,65340.0
2024-02-19,ELE-002,consumption,-344.0,5806.0,,480.0,165120.0
2024-02-19,ELE-003,consumption,-369.0,6944.0,,30.0,11070.0
2024-02-19,FOO-001,consumption,-361.0,6443.0,,3.0,1083.0
2024-02-19,FOO-002,consumption,-271.0,9235.0,,1.2,325.2
2024-02-19,FOO-003,consumption,-254.0,10510.0,,4.8,1219.2
2024-02-19,HOM-001,consumption,-322.0,6161.0,,12.0,3864.0
2024-02-19,HOM-002,consumption,-353.0,8093.0,,18.0,6354.0
2024-02-19,HOM-003,consumption,-340.0,9336.0,,60.0,20400.0
2024-02-19,TOY-001,consumption,-305.0,6716.0,,9.0,2745.0
2024-02-19,TOY-002,consumption,-332.0,7324.0,,6.0,1992.0
2024-02-19,TOY-003,consumption,-383.0,10155.0,,12.0,4596.0
2024-02-20,CLO-001,consumption,-366.0,8684.0,,6.0,2196.0
2024-02-20,CLO-002,consumption,-281.0,5871.0,,18.0,5058.0
2024-02-20,CLO-003,consumption,-270.0,10549.0,,30.0,8100.0
2024-02-20,ELE-001,consumption,-346.0,4696.0,,180.0,62280.0
2024-02-20,ELE-002,consumption,-353.0,5453.0,,480.0,169440.0
2024-02-20,ELE-003,consumption,-352.0,6592.0,,30.0,10560.0
2024-02-20,FOO-001,consumption,-331.0,6112.0,,3.0,993.0
2024-02-20,FOO-002,consumption,-246.0,8989.0,,1.2,295.2
2024-02-20,FOO-003,consumption,-274.0,10236.0,,4.8,1315.2
2024-02-20,HOM-001,consumption,-307.0,5854.0,,12.0,3684.0
2024-02-20,HOM-002,consumption,-372.0,7721.0,,18.0,6696.0
2024-02-20,HOM-003,consumption,-315.0,9021.0,,60.0,18900.0
2024-02-20,TOY-001,consumption,-288.0,6428.0,,9.0,2592.0
2024-02-20,TOY-002,consumption,-327.0,6997.0,,6.0,1962.0
2024-02-20,TOY-003,consumption,-337.0,9818.0,,12.0,4044.0
2024-02-21,CLO-001,consumption,-365.0,8319.0,,6.0,2190.0
2024-02-21,CLO-002,consumption,-283.0,5588.0,,18.0,5094.0
2024-02-21,CLO-003,consumption,-285.0,10264.0,,30.0,8550.0
2024-02-21,ELE-001,consumption,-345.0,4351.0,,180.0,62100.0
2024-02-21,ELE-002,consumption,-356.0,5097.0,,480.0,170880.0
2024-02-21,ELE-003,consumption,-367.0,6225.0,,30.0,11010.0
2024-02-21,FOO-001,consumption,-355.0,5757.0,,3.0,1065.0
2024-02-21,FOO-002,consumption,-259.0,8730.0,,1.2,310.8
2024-02-21,FOO-003,consumption,-257.0,9979.0,,4.8,1233.6
2024-02-21,HOM-001,consumption,-328.0,5526.0,,12.0,3936.0
2024-02-21,HOM-002,consumption,-357.0,7364.0,,18.0,6426.0
2024-02-21,HOM-003,consumption,-329.0,8692.0,,60.0,19740.0
2024-02-21,TOY-001,consumption,-303.0,6125.0,,9.0,2727.0
2024-02-21,TOY-002,consumption,-348.0,6649.0,,6.0,2088.0
2024-02-21,TOY-003,consumption,-344.0,9474.0,,12.0,4128.0
2024-02-22,CLO-001,consumption,-353.0,7966.0,,6.0,2118.0
2024-02-22,CLO-002,consumption,-277.0,5311.0,,18.0,4986.0
2024-02-22,CLO-003,consumption,-275.0,9989.0,,30.0,8250.0
2024-02-22,ELE-001,consumption,-362.0,3989.0,,180.0,65160.0
2024-02-22,ELE-002,consumption,-343.0,4754.0,,480.0,164640.0
2024-02-22,ELE-003,consumption,-364.0,5861.0,,30.0,10920.0
2024-02-22,FOO-001,consumption,-340.0,5417.0,,3.0,1020.0
2024-02-22,FOO-002,consumption,-254.0,8476.0,,1.2,304.8
2024-02-22,FOO-003,consumption,-265.0,9714.0,,4.8,1272.0
2024-02-22,HOM-001,consumption,-327.0,5199.0,,12.0,3924.0
2024-02-22,HOM-002,consumption,-365.0,6999.0,,18.0,6570.0
2024-02-22,HOM-003,consumption,-327.0,8365.0,,60.0,19620.0
2024-02-22,TOY-001,consumption,-300.0,5825.0,,9.0,2700.0
2024-02-22,TOY-002,consumption,-337.0,6312.0,,6.0,2022.0
2024-02-22,TOY-003,consumption,-351.0,9123.0,,12.0,4212.0
2024-02-23,CLO-001,consumption,-356.0,7610.0,,6.0,2136.0
2024-02-23,CLO-002,consumption,-307.0,5004.0,,18.0,5526.0
2024-02-23,CLO-003,consumption,-274.0,9715.0,,30.0,8220.0
2024-02-23,ELE-001,consumption,-332.0,3657.0,,180.0,59760.0
2024-02-23,ELE-002,consumption,-346.0,4408.0,,480.0,166080.0
2024-02-23,ELE-003,consumption,-358.0,5503.0,,30.0,10740.0
2024-02-23,FOO-001,consumption,-349.0,5068.0,,3.0,1047.0
2024-02-23,FOO-002,consumption,-239.0,8237.0,,1.2,286.8
2024-02-23,FOO-003,consumption,-267.0,9447.0,,4.8,1281.6
2024-02-23,HOM-001,consumption,-323.0,4876.0,,12.0,3876.0
2024-02-23,HOM-002,consumption,-384.0,6615.0,,18.0,6912.0
2024-02-23,HOM-003,consumption,-346.0,8019.0,,60.0,20760.0
2024-02-23,TOY-001,consumption,-290.0,5535.0,,9.0,2610.0
2024-02-23,TOY-002,consumption,-332.0,5980.0,,6.0,1992.0
2024-02-23,TOY-003,consumption,-343.0,8780.0,,12.0,4116.0
2024-02-24,ELE-002,receiving,9847.0,14255.0,ORD-ELE-002-20240203,480.0,4726560.0
2024-02-24,ELE-001,receiving,9466.0,13123.0,ORD-ELE-001-20240210,180.0,1703880.0
2024-02-24,CLO-001,consumption,-403.0,7207.0,,6.0,2418.0
2024-02-24,CLO-002,consumption,-353.0,4651.0,,18.0,6354.0
2024-02-24,CLO-003,consumption,-344.0,9371.0,,30.0,10320.0
2024-02-24,CLO-003,order,8173.0,9371.0,ORD-CLO-003-20240224,30.0,245190.0
2024-02-24,ELE-001,consumption,-430.0,12693.0,,180.0,77400.0
2024-02-24,ELE-002,consumption,-420.0,13835.0,,480.0,201600.0
2024-02-24,ELE-003,consumption,-441.0,5062.0,,30.0,13230.0
2024-02-24,ELE-003,order,11255.0,5062.0,ORD-ELE-003-20240224,30.0,337650.0
2024-02-24,FOO-001,consumption,-427.0,4641.0,,3.0,1281.0
2024-02-24,FOO-001,order,11158.0,4641.0,ORD-FOO-001-20240224,3.0,33474.0
2024-02-24,FOO-002,consumption,-298.0,7939.0,,1.2,357.59999999999997
2024-02-24,FOO-003,consumption,-321.0,9126.0,,4.8,1540.8
2024-02-24,HOM-001,consumption,-373.0,4503.0,,12.0,4476.0
2024-02-24,HOM-001,order,9298.0,4503.0,ORD-HOM-001-20240224,12.0,111576.0
2024-02-24,HOM-002,consumption,-445.0,6170.0,,18.0,8010.0
2024-02-24,HOM-003,consumption,-377.0,7642.0,,60.0,22620.0
2024-02-24,TOY-001,consumption,-361.0,5174.0,,9.0,3249.0
2024-02-24,TOY-002,consumption,-393.0,5587.0,,6.0,2358.0
2024-02-24,TOY-003,consumption,-402.0,8378.0,,12.0,4824.0
2024-02-25,CLO-001,consumption,-454.0,6753.0,,6.0,2724.0
2024-02-25,CLO-002,consumption,-346.0,4305.0,,18.0,6228.0
2024-02-25,CLO-003,consumption,-342.0,9029.0,,30.0,10260.0
2024-02-25,ELE-001,consumption,-428.0,12265.0,,180.0,77040.0
2024-02-25,ELE-002,consumption,-429.0,13406.0,,480.0,205920.0
2024-02-25,ELE-003,consumption,-434.0,4628.0,,30.0,13020.0
2024-02-25,FOO-001,consumption,-402.0,4239.0,,3.0,1206.0
2024-02-25,FOO-002,consumption,-305.0,7634.0,,1.2,366.0
2024-02-25,FOO-003,consumption,-329.0,8797.0,,4.8,1579.2
2024-02-25,FOO-003,order,7982.0,8797.0,ORD-FOO-003-20240225,4.8,38313.6
2024-02-25,HOM-001,consumption,-395.0,4108.0,,12.0,4740.0
2024-02-25,HOM-002,consumption,-461.0,5709.0,,18.0,8298.0
2024-02-25,HOM-003,consumption,-378.0,7264.0,,60.0,22680.0
2024-02-25,TOY-001,consumption,-352.0,4822.0,,9.0,3168.0
2024-02-25,TOY-001,order,8202.0,4822.0,ORD-TOY-001-20240225,9.0,73818.0
2024-02-25,TOY-002,consumption,-380.0,5207.0,,6.0,2280.0
2024-02-25,TOY-003,consumption,-426.0,7952.0,,12.0,5112.0
2024-02-26,CLO-001,consumption,-357.0,6396.0,,6.0,2142.0
2024-02-26,CLO-002,consumption,-296.0,4009.0,,18.0,5328.0
2024-02-26,CLO-003,consumption,-302.0,8727.0,,30.0,9060.0
2024-02-26,ELE-001,consumption,-360.0,11905.0,,180.0,64800.0
2024-02-26,ELE-002,consumption,-350.0,13056.0,,480.0,168000.0
2024-02-26,ELE-003,consumption,-364.0,4264.0,,30.0,10920.0
2024-02-26,FOO-001,consumption,-347.0,3892.0,,3.0,1041.0
2024-02-26,FOO-002,consumption,-244.0,7390.0,,1.2,292.8
2024-02-26,FOO-003,consumption,-251.0,8546.0,,4.8,1204.8
2024-02-26,HOM-001,consumption,-303.0,3805.0,,12.0,3636.0
2024-02-26,HOM-002,consumption,-380.0,5329.0,,18.0,6840.0
2024-02-26,HOM-003,consumption,-330.0,6934.0,,60.0,19800.0
2024-02-26,TOY-001,consumption,-304.0,4518.0,,9.0,2736.0
2024-02-26,TOY-002,consumption,-345.0,4862.0,,6.0,2070.0
2024-02-26,TOY-003,consumption,-334.0,7618.0,,12.0,4008.0
2024-02-27,CLO-001,consumption,-363.0,6033.0,,6.0,2178.0
2024-02-27,CLO-002,consumption,-285.0,3724.0,,18.0,5130.0
2024-02-27,CLO-003,consumption,-290.0,8437.0,,30.0,8700.0
2024-02-27,ELE-001,consumption,-359.0,11546.0,,180.0,64620.0
2024-02-27,ELE-002,consumption,-354.0,12702.0,,480.0,169920.0
2024-02-27,ELE-003,consumption,-386.0,3878.0,,30.0,11580.0
2024-02-27,FOO-001,consumption,-357.0,3535.0,,3.0,1071.0
2024-02-27,FOO-002,consumption,-240.0,7150.0,,1.2,288.0
2024-02-27,FOO-003,consumption,-266.0,8280.0,,4.8,1276.8
2024-02-27,HOM-001,consumption,-334.0,3471.0,,12.0,4008.0
2024-02-27,HOM-002,consumption,-365.0,4964.0,,18.0,6570.0
2024-02-27,HOM-003,consumption,-342.0,6592.0,,60.0,20520.0
2024-02-27,TOY-001,consumption,-310.0,4208.0,,9.0,2790.0
2024-02-27,TOY-002,consumption,-342.0,4520.0,,6.0,2052.0
2024-02-27,TOY-003,consumption,-356.0,7262.0,,12.0,4272.0
2024-02-28,CLO-001,consumption,-346.0,5687.0,,6.0,2076.0
2024-02-28,CLO-002,consumption,-301.0,3423.0,,18.0,5418.0
2024-02-28,CLO-003,consumption,-289.0,8148.0,,30.0,8670.0
2024-02-28,ELE-001,consumption,-352.0,11194.0,,180.0,63360.0
2024-02-28,ELE-002,consumption,-333.0,12369.0,,480.0,159840.0
2024-02-28,ELE-003,consumption,-389.0,3489.0,,30.0,11670.0
2024-02-28,FOO-001,consumption,-367.0,3168.0,,3.0,1101.0
2024-02-28,FOO-002,consumption,-259.0,6891.0,,1.2,310.8
2024-02-28,FOO-003,consumption,-267.0,8013.0,,4.8,1281.6
2024-02-28,HOM-001,consumption,-322.0,3149.0,,12.0,3864.0
2024-02-28,HOM-002,consumption,-402.0,4562.0,,18.0,7236.0
2024-02-28,HOM-003,consumption,-328.0,6264.0,,60.0,19680.0
2024-02-28,TOY-001,consumption,-302.0,3906.0,,9.0,2718.0
2024-02-28,TOY-002,consumption,-322.0,4198.0,,6.0,1932.0
2024-02-28,TOY-003,consumption,-375.0,6887.0,,12.0,4500.0
2024-02-29,CLO-001,consumption,-377.0,5310.0,,6.0,2262.0
2024-02-29,CLO-002,consumption,-301.0,3122.0,,18.0,5418.0
2024-02-29,CLO-003,consumption,-282.0,7866.0,,30.0,8460.0
2024-02-29,ELE-001,consumption,-354.0,10840.0,,180.0,63720.0
2024-02-29,ELE-002,consumption,-360.0,12009.0,,480.0,172800.0
2024-02-29,ELE-003,consumption,-355.0,3134.0,,30.0,10650.0
2024-02-29,FOO-001,consumption,-357.0,2811.0,,3.0,1071.0
2024-02-29,FOO-002,consumption,-253.0,6638.0,,1.2,303.59999999999997
2024-02-29,FOO-003,consumption,-259.0,7754.0,,4.8,1243.2
2024-02-29,HOM-001,consumption,-336.0,2813.0,,12.0,4032.0
2024-02-29,HOM-002,consumption,-369.0,4193.0,,18.0,6642.0
2024-02-29,HOM-003,consumption,-315.0,5949.0,,60.0,18900.0
2024-02-29,TOY-001,consumption,-301.0,3605.0,,9.0,2709.0
2024-02-29,TOY-002,consumption,-347.0,3851.0,,6.0,2082.0
2024-02-29,TOY-003,consumption,-341.0,6546.0,,12.0,4092.0
2024-03-01,CLO-001,consumption,-350.0,4960.0,,6.0,2100.0
2024-03-01,CLO-002,consumption,-300.0,2822.0,,18.0,5400.0
2024-03-01,CLO-003,consumption,-288.0,7578.0,,30.0,8640.0
2024-03-01,ELE-001,consumption,-345.0,10495.0,,180.0,62100.0
2024-03-01,ELE-002,consumption,-350.0,11659.0,,480.0,168000.0
2024-03-01,ELE-003,consumption,-345.0,2789.0,,30.0,10350.0
2024-03-01,FOO-001,consumption,-352.0,2459.0,,3.0,1056.0
2024-03-01,FOO-002,consumption,-265.0,6373.0,,1.2,318.0
2024-03-01,FOO-003,consumption,-269.0,7485.0,,4.8,1291.2
2024-03-01,HOM-001,consumption,-327.0,2486.0,,12.0,3924.0
2024-03-01,HOM-002,consumption,-388.0,3805.0,,18.0,6984.0
2024-03-01,HOM-003,consumption,-315.0,5634.0,,60.0,18900.0
2024-03-01,TOY-001,consumption,-305.0,3300.0,,9.0,2745.0
2024-03-01,TOY-002,consumption,-327.0,3524.0,,6.0,1962.0
2024-03-01,TOY-003,consumption,-353.0,6193.0,,12.0,4236.0
2024-03-02,CLO-002,receiving,8626.0,11448.0,ORD-CLO-002-20240217,18.0,155268.0
2024-03-02,HOM-002,receiving,12174.0,15979.0,ORD-HOM-002-20240217,18.0,219132.0
2024-03-02,TOY-002,receiving,10225.0,13749.0,ORD-TOY-002-20240217,6.0,61350.0
2024-03-02,ELE-003,receiving,11255.0,14044.0,ORD-ELE-003-20240224,30.0,337650.0
